end,start,title,longitude,latitude
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,ÂME NOMADE, POÉSIE DES MOUVEMENTS INTÉRIEURS,-73.58243,45.52456
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,LUMENS,-73.5681847,45.50568
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,LE MEILLEUR DES ANNÉES 60 AU BALCON | HOMMAGE AUX BEATLES, TEMPTATIONS, ROLLING STONES ET STEVIE WONDER AVEC THE HEADS,-73.567971,45.505140
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,LAURENCE JALBERT,-73.437944,45.444936
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,TIKEN JAH FAKOLY,-73.56337,45.51053
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,ARIEL,-73.56593,45.51630
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,THE BRAINS, THE MATADORS & BRUTAL YOUTH,-73.56317,45.50958
2016-06-11T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,OSCILLATIONS DU QUOTIDIEN : CATHERINE BÉCHARD & SABIN HUDON,-73.561850,45.509750
2016-06-04T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,[REGARDS] ET JEUX DANS LES ÎLES DE LA (PENSÉE MÉCANIQUE),-73.596407,45.527595
2016-05-09T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,DIGICAMP,-73.562826,45.494997
2016-05-07T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,LA FALLA DES ENFANTS,-73.61464,45.55823
2016-05-07T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,CHERRY CHÉRIE, LES MONSIEURS & NO ALOHA,-73.56317,45.50958
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,NOUS (NE) SOMMES (PAS) TOUS DES DANSEURS.,-73.5682,45.5205726624
2016-05-07T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,MUSICALEMENT RÉCONFORTANT,-73.6086559,45.5093394
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,PHILIPPE BOND,-73.49841,45.40550
2016-05-07T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,COCO MÉLIÈS - LIGHTHOUSE,-73.60895,45.52011
2016-05-07T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,GEORGE THOROGOOD & THE DESTROYERS,-73.56337,45.51053
2016-05-07T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,CHŒUR MAHA: CONCERT 25E ANNIVERSAIRE,-73.5681847,45.50568
2016-05-07T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,TRAMP OF THE CENTURY (HOMMAGE À SUPERTRAMP),-73.437944,45.444936
2016-05-07T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,MONTREAL GOSPEL CHOIR | SEASON 5 FINALE,-73.61219,45.53724
2016-05-07T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,DAWN TYLER WATSON QUARTET,-73.57637,45.49541
2016-05-07T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,UNE SOIRÉE SOUL, MOTOWN ET DISCO AVEC MEREDITH & THE SOUL MARSHALLS!,-73.567971,45.505140
2016-05-05T00:00:00.000-0400,2016-05-05T00:00:00.000-0400,FRANK SPADONE,-73.584268,45.491092
2016-05-07T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,LE WINSTON BAND,-73.56998,45.502893
2016-05-08T00:00:00.000-0400,2016-05-08T00:00:00.000-0400,LES ESCAPADES MUSICALES DU PRINTEMPS-TANGO Y AMOR POUR PIANO SOLO,-73.4944,45.6677093506
2016-05-07T00:00:00.000-0400,2016-05-07T00:00:00.000-0400,STRICT MINIMUM,-73.56596,45.51423
2016-05-08T00:00:00.000-0400,2016-05-08T00:00:00.000-0400,ELISAPIE ET LES AURORES BORÉALES,-73.71625,45.55793
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,BEETHOVEN LIVES UPSTAIRS,-73.61673,45.46688
2016-05-08T00:00:00.000-0400,2016-05-08T00:00:00.000-0400,UN MONDE EN FOLIE! SEPT FILMS D’ANIMATION DE L’ONF,-73.56262,45.51382
2016-05-01T00:00:00.000-0400,2016-05-01T00:00:00.000-0400,BAD JEWS,-73.63633,45.48855
2016-05-08T00:00:00.000-0400,2016-05-08T00:00:00.000-0400,LE TSO JOUE LA SYMPHONIE NO 4 DE BRAHMS / ORCHESTRE SYMPHONIQUE DE MONTRÉAL,-73.56617,45.509715
2016-05-08T00:00:00.000-0400,2016-05-08T00:00:00.000-0400,LE TRIO BORÉAL,-73.57988,45.49855
2016-05-08T00:00:00.000-0400,2016-05-08T00:00:00.000-0400,LA VÉLOCITÉ DES LIEUX: L: ARRIÈRE DU DÉCOR,-71.2513161,46.7892474
2016-05-08T00:00:00.000-0400,2016-05-08T00:00:00.000-0400,HOMMES DE PIOCHE AVEC RENÉE ROBITAILLE,-73.603663,45.542824
2016-05-08T00:00:00.000-0400,2016-05-08T00:00:00.000-0400,NAPOLÉON VOYAGE,-73.725271,45.523285
2016-05-08T00:00:00.000-0400,2016-05-08T00:00:00.000-0400,A VERY COMEDY NEST MOTHER’S DAY,-73.584268,45.491092
2016-05-11T00:00:00.000-0400,2016-05-09T00:00:00.000-0400,COLLOQUE INTERNATIONAL SUR LA MESURE DES PRODUITS CULTURELS NUMÉRIQUES,-73.6218,45.5032
2016-05-13T00:00:00.000-0400,2016-05-09T00:00:00.000-0400,IRRADIER,-73.560832,45.512577
2016-05-16T00:00:00.000-0400,2016-05-09T00:00:00.000-0400,LA PREUVE PAR L'IMAGE,-73.560832,45.512577
2016-05-09T00:00:00.000-0400,2016-05-09T00:00:00.000-0400,BIENVENUE À F.L.,-73.60895,45.52011
2016-05-08T00:00:00.000-0400,2016-05-08T00:00:00.000-0400,FRANCIS CABREL,-73.56561,45.50794
2016-05-30T00:00:00.000-0400,2016-05-10T00:00:00.000-0400,EXPOSITION ENTRELACS LUMIÈRE DE SANDRINE MÉTRIAU,-73.563598,45.508941
2016-10-02T00:00:00.000-0400,2016-05-10T00:00:00.000-0400,AOD3 -ARCHEOLOGY OF THE DIGITAL,-73.57907,45.49181
2016-05-10T00:00:00.000-0400,2016-05-10T00:00:00.000-0400,FAITES LE PLEIN !,-73.56206,45.51312
2016-04-12T00:00:00.000-0400,2016-04-12T00:00:00.000-0400,DOUCE FRANCE / LES GRANDS EXPLORATEURS,-74.13357,45.25324
2016-05-10T00:00:00.000-0400,2016-05-10T00:00:00.000-0400,GALENTERIES PARISIENNES,-73.57988,45.49855
2016-12-18T00:00:00.000-0500,2016-05-11T00:00:00.000-0400,CURIOSITÉS ET TRÉSORS,-73.55599,45.47594
2016-07-24T00:00:00.000-0400,2016-05-11T00:00:00.000-0400,LES ARTISTES À L'OEUVRE,-73.61464,45.55823
2016-06-25T00:00:00.000-0400,2016-05-11T00:00:00.000-0400,ANNETTE KELM,-73.563791,45.509895
2016-05-10T00:00:00.000-0400,2016-05-10T00:00:00.000-0400,LES MOMENTS CRÉATIFS | UNE PALETTE DE PORTRAITS,-73.568984,45.507828
2016-05-11T00:00:00.000-0400,2016-05-11T00:00:00.000-0400,CONCOURS «CHANTE EN FRANÇAIS» - ÉLIMINATOIRES POUR LES INTERPRÈTES,-73.59827,45.54739
2016-05-11T00:00:00.000-0400,2016-05-11T00:00:00.000-0400,MONFARLEAU, LA FANFARE,-71.2513161,46.7892474
2016-05-11T00:00:00.000-0400,2016-05-11T00:00:00.000-0400,COLLECTIF9 / VOLKSMOBILES,-73.49539,45.53696
2016-05-11T00:00:00.000-0400,2016-05-11T00:00:00.000-0400,TOURNÉE DES FINISSANTS DE L’ÉCOLE NATIONALE DE L’HUMOUR,-73.565401,45.509839
2016-05-11T00:00:00.000-0400,2016-05-11T00:00:00.000-0400,FLOATING POINTS (LIVE),-73.556446,45.501429
2016-05-11T00:00:00.000-0400,2016-05-11T00:00:00.000-0400,LAND OF TALK,-73.59849,45.52055
2016-07-03T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,BIAN 2016  _  BIENNALE INTERNATIONALE D'ART NUMÉRIQUE,-73.705621,45.502849
2016-06-03T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,TRIENNALE DEVICE_ART,-73.6198425293,45.5343971252
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,QUELQUES PAS POUR REMONTER LE TEMPS,-73.56901,45.50922
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,VASILY PETRENKO & ANDREW WAN / ORCHESTRE SYMPHONIQUE DE MONTRÉAL,-73.56617,45.509715
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,D’ARTAGNAN ET LES TROIS MOUSQUETAIRES,-74.13357,45.25324
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,QUEL AVENIR POUR L’HÔTEL-DIEU ?,-73.56901,45.50922
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,CONCOURS «CHANTE EN FRANÇAIS» - ÉLIMINATOIRES POUR LES AUTEURS-COMPOSITEURS-INTERPRÈTES,-73.59827,45.54739
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,THINGS ARE LEAVING QUIETLY, IN SILENCE,-73.56250,45.50916
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,TUTU - SOIRÉE BÉNÉFICE DE DANSE DANSE 2016,-73.56561,45.50794
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,INGRID SAINT-PIERRE,-73.5641087,45.6064833
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,L'AFFAIRE NOGARET-GODON OU QUI A ASSASSINÉ LA PETITE SIMONE CARON?,-73.4944,45.6677093506
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,MUSICALEMENT EXQUIS,-73.6086559,45.5093394
2016-04-14T00:00:00.000-0400,2016-04-14T00:00:00.000-0400,HOMMAGE À LA REINE DE LA SALSA CELIA CRUZ | MUSIQUE CUBAINE ET SALSA !,-73.567971,45.505140
2016-05-11T00:00:00.000-0400,2016-05-11T00:00:00.000-0400,VASILY PETRENKO & LA SYMPHONIE NO 1 DE MAHLER / ORCHESTRE SYMPHONIQUE DE MONTRÉAL,-73.56617,45.509715
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,VICTORIA,-73.55261,45.53302
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,BEATLES BAROQUE,-73.42220,45.82869
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,ALLER-RETOUR,-73.57403,45.51632
2016-06-10T00:00:00.000-0400,2016-05-13T00:00:00.000-0400,IQRAR RIZVI, LA DANSE DES PARAPLUIES,-73.66208,45.55345
2016-05-13T00:00:00.000-0400,2016-05-13T00:00:00.000-0400,VENDREDIS NUMÉRIQUES,-73.56290,45.50950
2016-05-13T00:00:00.000-0400,2016-05-13T00:00:00.000-0400,ORCHESTRE MÉTROPOLITAIN | L'HÉRITAGE DE BACH,-73.56617,45.509715
2016-05-13T00:00:00.000-0400,2016-05-13T00:00:00.000-0400,SUPERSTITIONS ET SUSPICIONS,-73.55599,45.47594
2016-05-13T00:00:00.000-0400,2016-05-13T00:00:00.000-0400,ABÎMÉS - QUATRE COURTES PIÈCES DE SAMUEL BECKETT,-73.58243,45.52456
2016-05-13T00:00:00.000-0400,2016-05-13T00:00:00.000-0400,SALOMÉ LECLERC,-73.49539,45.53696
2016-04-28T00:00:00.000-0400,2016-04-28T00:00:00.000-0400,TRAINSPOTTING,-73.56117,45.52325
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,NOUVEAUX BANDS SHOW,-73.60895,45.52011
2016-05-13T00:00:00.000-0400,2016-05-13T00:00:00.000-0400,FEUX D'ARTIFICE ROYAUX,-73.57988,45.49855
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,CREATIVE EXTREMIST,-73.57624,45.51158
2016-05-13T00:00:00.000-0400,2016-05-13T00:00:00.000-0400,LEE SCRATCH PERRY,-73.565401,45.509839
2016-05-13T00:00:00.000-0400,2016-05-13T00:00:00.000-0400,JUDITH SUN,-73.59827,45.54739
2016-05-13T00:00:00.000-0400,2016-05-13T00:00:00.000-0400,THE PIANO GUYS,-73.56264,45.51462
2016-05-13T00:00:00.000-0400,2016-05-13T00:00:00.000-0400,THE MAN IN BLACK | HOMMAGE À JOHNNY CASH,-74.13357,45.25324
2016-05-10T00:00:00.000-0400,2016-05-10T00:00:00.000-0400,LA LITIÈRE AU BOUT DU TUNNEL,-73.60700,45.54251
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,MAXIM MARTIN - ENFIN,
2016-04-23T00:00:00.000-0400,2016-04-23T00:00:00.000-0400,MOTOWN & DISCO INFERNO (AVEC JASON LEE JACKSON),-73.567971,45.505140
2016-05-13T00:00:00.000-0400,2016-05-13T00:00:00.000-0400,GUTTER DEMONS,-73.57434,45.514798
2016-06-12T00:00:00.000-0400,2016-05-14T00:00:00.000-0400,CONSTAT DE RÉALITÉ,-73.59721,45.52089
2016-06-25T00:00:00.000-0400,2016-05-14T00:00:00.000-0400,ARTISTES DE LA GALERIE,-73.5673,45.5058
2016-07-23T00:00:00.000-0400,2016-05-14T00:00:00.000-0400,MARYLIN, LA RENAISSANCE D'UNE ICÔNE,-73.59827,45.54739
2016-06-11T00:00:00.000-0400,2016-05-14T00:00:00.000-0400,AUTOMATA,-73.5673,45.5058
2016-04-17T00:00:00.000-0400,2016-04-17T00:00:00.000-0400,LE ROSSIGNOL,-73.5641087,45.6064833
2016-05-14T00:00:00.000-0400,2016-05-14T00:00:00.000-0400,FINALE FESTIVAL EMERGENZA 2016,-73.56337,45.51053
2016-05-11T00:00:00.000-0400,2016-05-11T00:00:00.000-0400,L'HÉRITAGE DE BACH,-73.56705 ,45.46272
2016-05-14T00:00:00.000-0400,2016-05-14T00:00:00.000-0400,CHANTE EN FRANÇAIS 2016-CLÔTURE DU CONCOURS ET CONCERT FINAL,-73.5787277222,45.5553474426
2016-05-14T00:00:00.000-0400,2016-05-14T00:00:00.000-0400,OVNI X,-73.56617,45.509715
2016-05-08T00:00:00.000-0400,2016-05-08T00:00:00.000-0400,LA BELLE ET LA BÊTE,-73.61621,45.50602
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,QUINN DAHLE,-73.584268,45.491092
2016-04-07T00:00:00.000-0400,2016-04-07T00:00:00.000-0400,SÈXE ILLÉGAL,-73.56264,45.51462
2016-05-14T00:00:00.000-0400,2016-05-14T00:00:00.000-0400,DUO MARIANNE TRUDEL ET KAREN YOUNG - CARTE BLANCHE À MARIANNE TRUDEL,-73.60895,45.52011
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,GUILLAUME WAGNER,-73.56264,45.51462
2016-05-14T00:00:00.000-0400,2016-05-14T00:00:00.000-0400,JACKSON FUSION TAP,-73.5681847,45.50568
2016-04-03T00:00:00.000-0400,2016-04-03T00:00:00.000-0400,MICHEL LOUVAIN,-73.62114,45.43894
2016-05-14T00:00:00.000-0400,2016-05-14T00:00:00.000-0400,ADIEU, JE RESTE !,-74.13357,45.25324
2016-05-11T00:00:00.000-0400,2016-05-11T00:00:00.000-0400,PLYBALL,-73.57367,45.51498
2016-05-14T00:00:00.000-0400,2016-05-14T00:00:00.000-0400,GREATEST HITS MOTOWN, SOUL ET DISCO AVEC DTW & THE JAMM,-73.567971,45.505140
2016-05-14T00:00:00.000-0400,2016-05-14T00:00:00.000-0400,HOMMAGE À MUSE,-73.552764,45.506948
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,JEAN-MICHEL PILC TRIO,-73.57637,45.49541
2016-05-21T00:00:00.000-0400,2016-05-15T00:00:00.000-0400,ÉCOLE D'ÉTÉ MONTRÉAL NUMÉRIQUE,-73.5902697,45.5246447
2016-05-15T00:00:00.000-0400,2016-05-15T00:00:00.000-0400,LE VOYAGE DE BABAR & AUTRES ESCALES / ORCHESTRE SYMPHONIQUE DE MONTRÉAL,-73.56617,45.509715
2016-05-15T00:00:00.000-0400,2016-05-15T00:00:00.000-0400,L’ASSASSIN JOUAIT DU TROMBONE,-73.56262,45.51382
2016-05-15T00:00:00.000-0400,2016-05-15T00:00:00.000-0400,CONCOURS DE MUSIQUE DU CANADA,-73.4944,45.6677093506
2016-05-12T00:00:00.000-0400,2016-05-12T00:00:00.000-0400,THE TEMPEST,-73.63633,45.48855
2016-05-15T00:00:00.000-0400,2016-05-15T00:00:00.000-0400,I MUSICI & CHARLES-RICHARD HAMELIN,-74.13357,45.25324
2016-05-15T00:00:00.000-0400,2016-05-15T00:00:00.000-0400,RÉCITAL D"ORGUE– LA LUMINEUSE MESSE POUR LES COUVENTS (1690),-73.66039,45.57040
2016-05-15T00:00:00.000-0400,2016-05-15T00:00:00.000-0400,LE PROMENEUR D’OISEAU,-73.60895,45.52011
2016-04-22T00:00:00.000-0400,2016-04-22T00:00:00.000-0400,FRÉDÉRIC BACK, GRANDEUR NATURE,-73.78445,45.50471
2016-05-08T00:00:00.000-0400,2016-05-08T00:00:00.000-0400,POÉSIE, SANDWICHS ET AUTRES SOIRS QUI PENCHENT,-73.56561,45.50794
2016-05-15T00:00:00.000-0400,2016-05-15T00:00:00.000-0400,LE CHANT DES OS AVEC RENÉE ROBITAILLE,-73.603663,45.542824
2016-05-16T00:00:00.000-0400,2016-05-16T00:00:00.000-0400,CONFÉRENCE DE PRESSE UN VÉLO UNE VILLE,-73.56542,45.50798
2016-05-16T00:00:00.000-0400,2016-05-16T00:00:00.000-0400,CE QU'IL NE FAUT PAS DIRE,-73.60895,45.52011
2016-05-16T00:00:00.000-0400,2016-05-16T00:00:00.000-0400,LE PETIT LIVRE DES RAVALET,-73.56020,45.52240
2016-05-16T00:00:00.000-0400,2016-05-16T00:00:00.000-0400,BOYCE AVENUE,-73.56337,45.51053
2016-05-16T00:00:00.000-0400,2016-05-16T00:00:00.000-0400,JUSTIN BIEBER,-73.571504,45.4960704
2016-04-19T00:00:00.000-0400,2016-04-19T00:00:00.000-0400,COUCH PLAY,-73.568318,45.505719
2016-05-16T00:00:00.000-0400,2016-05-16T00:00:00.000-0400,FRED PELLERIN,-73.44088,45.44084
2016-05-17T00:00:00.000-0400,2016-05-17T00:00:00.000-0400,MICHEL BOUJENAH,-73.5574,45.5171012878
2016-05-18T00:00:00.000-0400,2016-05-18T00:00:00.000-0400,FRANCK SYLVESTRE: HISTOIRES SLAMÉES,-73.58333,45.52350
2016-05-21T00:00:00.000-0400,2016-05-19T00:00:00.000-0400,CHROMATIC PRO,-73.556446,45.501429
2016-07-31T00:00:00.000-0400,2016-05-19T00:00:00.000-0400,TWO DAYS AT THE FALLS | ISABELL SPENGLER,-73.566722,45.51125
2016-09-25T00:00:00.000-0400,2016-05-19T00:00:00.000-0400,EDMUND ALLEYN | DANS MON ATELIER, JE SUIS PLUSIEURS,-73.568984,45.507828
2016-05-22T00:00:00.000-0400,2016-05-19T00:00:00.000-0400,CHROMATIC,-73.55320,45.50533
2016-05-19T00:00:00.000-0400,2016-05-19T00:00:00.000-0400,ECOMMTL,-73.55316,45.49948
2016-05-19T00:00:00.000-0400,2016-05-19T00:00:00.000-0400,ANDRÉ LE NÔTRE EN SES JARDINS,-73.78445,45.50471
2016-05-19T00:00:00.000-0400,2016-05-19T00:00:00.000-0400,MADE IN CANADA,-73.56900,45.51349
2016-05-19T00:00:00.000-0400,2016-05-19T00:00:00.000-0400,THE TRIALS OF PATRICIA ISASA,-73.56250,45.50916
2016-05-19T00:00:00.000-0400,2016-05-19T00:00:00.000-0400,EDITH PIAF | MA VIE EN ROSE ET NOIR,-73.567971,45.505140
2016-05-19T00:00:00.000-0400,2016-05-19T00:00:00.000-0400,SUGAR SAMMY: EN FRANÇAIS SVP!,-73.62114,45.43894
2016-05-06T00:00:00.000-0400,2016-05-06T00:00:00.000-0400,FABIEN CLOUTIER,-73.437944,45.444936
2016-05-19T00:00:00.000-0400,2016-05-19T00:00:00.000-0400,ISLANDS,-73.62027,45.53257
2016-05-19T00:00:00.000-0400,2016-05-19T00:00:00.000-0400,MIKE RUD STANDARDS PLUS,-73.57637,45.49541
2016-05-19T00:00:00.000-0400,2016-05-19T00:00:00.000-0400,CONVENTION DE SALSA DE MONTRÉAL,-73.56542,45.50798
2016-10-16T00:00:00.000-0400,2016-05-20T00:00:00.000-0400,DES CHEVAUX ET DES HOMMES | LA COLLECTION ÉMILE HERMÈS, PARIS,-73.55420,45.50305
2016-05-20T00:00:00.000-0400,2016-05-20T00:00:00.000-0400,QUINTETTE PENTAÈDRE : HYMNE AU PRINTEMPS,-73.58651,45.52389
2016-05-18T00:00:00.000-0400,2016-05-18T00:00:00.000-0400,PATRICK BRUEL VERSION ORCHESTRALE / ORCHESTRE SYMPHONIQUE DE MONTRÉAL,-73.56617,45.509715
2016-05-10T00:00:00.000-0400,2016-05-10T00:00:00.000-0400,PÔLE SUD, DOCUMENTAIRES SCÉNIQUES,-73.55428,45.53009
2016-05-20T00:00:00.000-0400,2016-05-20T00:00:00.000-0400,ENTITÉ DU DOUBLE IN PROGRESS/LAB.2,-73.58243,45.52456
2016-05-20T00:00:00.000-0400,2016-05-20T00:00:00.000-0400,MESSMER |INTEMPOREL,-73.56264,45.51462
2016-05-20T00:00:00.000-0400,2016-05-20T00:00:00.000-0400,GRÉGORY CHARLES | MA MÈRE CHANTAIT TOUJOURS,-74.13357,45.25324
2016-05-20T00:00:00.000-0400,2016-05-20T00:00:00.000-0400,FEMMES FLAMMES: L'AMOUR-PASSION, DE PIAF À ADELE EN PASSANT PAR DUFRESNE ET STREISAND.,-73.567971,45.505140
2016-05-20T00:00:00.000-0400,2016-05-20T00:00:00.000-0400,MODERAT,-73.56337,45.51053
2016-05-20T00:00:00.000-0400,2016-05-20T00:00:00.000-0400,WENDY LANDS,-73.57637,45.49541
2016-04-09T00:00:00.000-0400,2016-04-09T00:00:00.000-0400,VISITES GUIDÉES GRATUITES LE SAMEDI,-73.61464,45.55823
2016-05-21T00:00:00.000-0400,2016-05-21T00:00:00.000-0400,JOURNÉE PAROLES ET MANŒUVRES: GOOGLE ET VIE ÉTERNELLE,-73.5693709,45.5057705
2016-05-21T00:00:00.000-0400,2016-05-21T00:00:00.000-0400,MARIANNE TRUDEL PIANO SOLO & CHICOUTÉ,-73.60895,45.52011
2016-05-21T00:00:00.000-0400,2016-05-21T00:00:00.000-0400,JIMMY MOORE,-73.5681847,45.50568
2016-05-21T00:00:00.000-0400,2016-05-21T00:00:00.000-0400,STÉPHANE ROUSSEAU | UN PEU PRINCESSE,-74.13357,45.25324
2016-05-21T00:00:00.000-0400,2016-05-21T00:00:00.000-0400,RIVAL CONSOLES,-73.556446,45.501429
2016-05-21T00:00:00.000-0400,2016-05-21T00:00:00.000-0400,HOMMAGE AU GROUPE LES COLOCS,-73.552764,45.506948
2016-05-22T00:00:00.000-0400,2016-05-22T00:00:00.000-0400,SIMON LES NUAGES,-73.56262,45.51382
2016-05-08T00:00:00.000-0400,2016-05-08T00:00:00.000-0400,I LOVE YOU, YOU'RE PERFECT, NOW CHANGE,-73.63633,45.48855
2016-05-14T00:00:00.000-0400,2016-05-14T00:00:00.000-0400,PAPOUL,-73.56596,45.51423
2016-05-22T00:00:00.000-0400,2016-05-22T00:00:00.000-0400,SAPU ! AVEC RENÉE ROBITAILLE,-73.603663,45.542824
2016-05-25T00:00:00.000-0400,2016-05-24T00:00:00.000-0400,LES 24H DE L'INNOVATION,-73.562826,45.494997
2016-05-26T00:00:00.000-0400,2016-05-24T00:00:00.000-0400,C2 MONTRÉAL,-73.5685416,45.4858311
2016-05-21T00:00:00.000-0400,2016-05-21T00:00:00.000-0400,LES FELUETTES,-73.56561,45.50794
2016-05-25T00:00:00.000-0400,2016-05-25T00:00:00.000-0400,LE SALON DE L’IMMIGRATION ET DE L’INTÉGRATION AU QUÉBEC (SIIQ),-73.56097,45.50386
2016-05-25T00:00:00.000-0400,2016-05-25T00:00:00.000-0400,EN CONVERSATION: MASSIMO BOTTURA,-73.556446,45.501429
2016-05-25T00:00:00.000-0400,2016-05-25T00:00:00.000-0400,WAR REQUIEM / ORCHESTRE SYMPHONIQUE DE MONTRÉAL,-73.56617,45.509715
2016-09-25T00:00:00.000-0400,2016-05-26T00:00:00.000-0400,ELEGANZA | LA MODE ITALIENNE DE 1945 À AUJOURD'HUI,-73.57378,45.50467
2016-05-30T00:00:00.000-0400,2016-05-26T00:00:00.000-0400,MARIE-CLAUDE GENDRON. NOS TERRES LOUABLES,-73.55978,45.51468
2016-06-08T00:00:00.000-0400,2016-05-26T00:00:00.000-0400,HYDRA,-73.56561,45.50794
2016-05-26T00:00:00.000-0400,2016-05-26T00:00:00.000-0400,SELENA,-73.571504,45.4960704
2016-05-26T00:00:00.000-0400,2016-05-26T00:00:00.000-0400,UNE ÎLE FLOTTANTE | DAS WEISSE VOM EI,-73.56561,45.50794
2016-05-26T00:00:00.000-0400,2016-05-26T00:00:00.000-0400,GOLESTAN,-73.565401,45.509839
2016-05-26T00:00:00.000-0400,2016-05-26T00:00:00.000-0400,STEVE ROWE,-73.57637,45.49541
2016-05-26T00:00:00.000-0400,2016-05-26T00:00:00.000-0400,RENÉE WILKIN,-72.94581,45.62333
2016-05-27T00:00:00.000-0400,2016-05-27T00:00:00.000-0400,QUARTANGO,-73.565401,45.509839
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,VISITES GUIDÉES DE LA MAISON DU DÉVELOPPEMENT DURABLE,-73.563598,45.508941
2016-04-26T00:00:00.000-0400,2016-04-26T00:00:00.000-0400,887 | ROBERT LEPAGE,-73.56418,45.50943
2016-05-27T00:00:00.000-0400,2016-05-27T00:00:00.000-0400,SE QUESTO È UN UOMO (SI C’EST UN HOMME) ECLECTIK 2016,-73.57624,45.51158
2016-05-27T00:00:00.000-0400,2016-05-27T00:00:00.000-0400,BRAD MEHLDAU SOLO | JAZZ À L'ANNÉE,-73.56617,45.509715
2016-05-27T00:00:00.000-0400,2016-05-27T00:00:00.000-0400,QUARTANGO,-73.565401,45.509839
2016-05-27T00:00:00.000-0400,2016-05-27T00:00:00.000-0400,VILLES,-73.60794,45.55007
2016-04-29T00:00:00.000-0400,2016-04-29T00:00:00.000-0400,EMMANUEL BILODEAU,-73.437944,45.444936
2016-04-08T00:00:00.000-0400,2016-04-08T00:00:00.000-0400,MUSICA CUBANA | MUSIQUE CUBAINE, SALSA, CHA-CHA, MERENGUE, BACHATA ET PLUS,-73.567971,45.505140
2016-06-12T00:00:00.000-0400,2016-05-28T00:00:00.000-0400,MANIFESTE POUR LA RELÈVE-EXPOSITION DE GROUPE,-73.5992,45.6423912048
2016-05-28T00:00:00.000-0400,2016-05-28T00:00:00.000-0400,SPÉCIALISTE DES TOURBIÈRES D'UN JOUR,-73.568191,45.509242
2016-04-15T00:00:00.000-0400,2016-04-15T00:00:00.000-0400,DOMINIC PAQUET,-73.49841,45.40550
2016-05-28T00:00:00.000-0400,2016-05-28T00:00:00.000-0400,BALLET DIVERTIMENTO,-73.5681847,45.50568
2016-05-26T00:00:00.000-0400,2016-05-26T00:00:00.000-0400,L'ÉCOLE SUPÉRIEURE DE BALLET DU QUÉBEC : CORPS DE BALLET,-73.562451,45.513764
2016-05-28T00:00:00.000-0400,2016-05-28T00:00:00.000-0400,MARIANNE TRUDEL | TRIFOLIA,-73.60895,45.52011
